# fecha            = 2026-08-18T18:57:59
# firmware         = PCM1808_ESP32C3
# f_start_ghz      = 1.0
# f_stop_ghz       = 2.0
# bw_mhz           = 1000.0
# t_sweep_ms       = 300.0
# hz_por_metro     = 22.2222
# fs               = 16000
# dec              = 8
# fs_eff           = 2000.0000
# modo             = continuo
# rafaga_on        = 0
# rafaga_off       = 0
# canales          = L
# unidad           = V
# nota             = Cuarta Prueba GPR
#
# --- volcado de 'info' del firmware ---
# ---------------- ESTADO ----------------
#   fs (reloj ADC)   : 16000 Hz
#   D  (diezmado)    : 8
#   fs_eff (salida)  : 2000.00 Hz
#   Banda util       : DC..1000.0 Hz (Nyquist de fs_eff)
#   Ganancia por prom: +9.0 dB de SNR
#   Modo             : off
#   Canal            : L
#   Unidad / formato : mV / solo numero
#   Captura          : continua
#   Caudal binario   : 8.0 kB/s
#   Fondo de escala  : 3.00 Vpp (+-1.500 V), VCC=5.0 V
#   1 LSB            : 178.8 nV
#   Modo osciloscopio (comando 'plot'):
#     Puntos por barrido : 400  (comando 'n')
#     Cadencia al plotter: 200 pts/s  (comando 'rate')
#     Ventana capturada  : 200.00 ms de senal real
#     Se dibuja en       : 2.00 s
#     Senal maxima visible: 1000 Hz (Nyquist de fs_eff)
#   Recordatorio del pasa-altos del PCM1808:
#     HPF digital interno = 1.9e-5 * fs = 0.30 Hz
#     + el capacitor de acople del modulo contra 60 kohm.
#     Por debajo de ~5 Hz la medida NO es confiable.
# ----------------------------------------
#
idx,V
640,-0.00163957
641,-0.00170515
642,-0.00147121
643,-0.00126263
644,-0.00095911
645,-0.00075513
646,-0.00089646
647,-0.00086305
648,-0.00113314
649,-0.00131489
650,-0.00104222
651,-0.00074717
652,-0.00072214
653,-0.00072478
654,-0.00066420
655,-0.00081275
656,-0.00097210
657,-0.00122689
658,-0.00113303
659,-0.00081412
660,-0.00079959
661,-0.00061572
662,-0.00030126
663,-0.00071047
664,-0.00110545
665,-0.00124001
666,-0.00140128
667,-0.00155787
668,-0.00150856
669,-0.00127720
670,-0.00086664
671,-0.00059375
672,-0.00054418
673,-0.00056688
674,-0.00054073
675,-0.00066009
676,-0.00062764
677,-0.00078841
678,-0.00095869
679,-0.00080808
680,-0.00078104
681,-0.00091772
682,-0.00110444
683,-0.00114944
684,-0.00120728
685,-0.00092080
686,-0.00085433
687,-0.00092105
688,-0.00093189
689,-0.00108024
690,-0.00118621
691,-0.00092044
692,-0.00047788
693,-0.00026596
694,-0.00026176
695,-0.00056463
696,-0.00046858
697,-0.00022144
698,0.00001144
699,0.00011623
700,0.00024207
701,0.00039878
702,0.00058778
703,0.00038789
704,0.00037090
705,0.00046865
706,0.00042202
707,0.00065470
708,0.00070694
709,0.00068495
710,0.00079096
711,0.00096459
712,0.00103493
713,0.00112968
714,0.00091819
715,0.00073070
716,0.00089333
717,0.00074887
718,0.00062643
719,0.00061666
720,0.00033863
721,0.00053962
722,0.00072670
723,0.00070077
724,0.00086396
725,0.00106584
726,0.00149480
727,0.00147285
728,0.00135532
729,0.00149515
730,0.00144741
731,0.00123538
732,0.00130709
733,0.00135192
734,0.00139877
735,0.00118149
736,0.00119443
737,0.00117036
738,0.00122340
739,0.00135550
740,0.00123956
741,0.00126732
742,0.00142685
743,0.00137477
744,0.00150034
745,0.00154453
746,0.00149068
747,0.00136927
748,0.00138914
749,0.00156920
750,0.00156426
751,0.00142702
752,0.00137309
753,0.00150094
754,0.00156990
755,0.00131866
756,0.00149819
757,0.00139180
758,0.00112447
759,0.00114284
760,0.00103162
761,0.00097805
762,0.00096506
763,0.00077947
764,0.00087451
765,0.00097442
766,0.00126142
767,0.00156382
768,0.00188027
769,0.00213647
770,0.00203121
771,0.00187104
772,0.00184435
773,0.00178213
774,0.00171941
775,0.00154379
776,0.00156887
777,0.00134551
778,0.00149886
779,0.00161210
780,0.00121254
781,0.00106770
782,0.00109577
783,0.00091202
784,0.00083763
785,0.00099588
786,0.00103864
787,0.00072286
788,0.00077400
789,0.00074103
790,0.00112250
791,0.00139645
792,0.00143990
793,0.00164549
794,0.00179788
795,0.00177003
796,0.00205924
797,0.00209049
798,0.00211253
799,0.00243417
800,0.00255418
801,0.00262816
802,0.00257052
803,0.00236403
804,0.00231915
805,0.00213888
806,0.00190819
807,0.00185819
808,0.00174055
809,0.00163051
810,0.00147137
811,0.00131518
812,0.00110154
813,0.00111493
814,0.00110505
815,0.00097062
816,0.00115355
817,0.00116567
818,0.00127009
819,0.00140038
820,0.00156435
821,0.00164180
822,0.00160655
823,0.00134620
824,0.00128657
825,0.00163009
826,0.00178573
827,0.00171248
828,0.00163908
829,0.00150838
830,0.00134924
831,0.00119745
832,0.00108598
833,0.00104307
834,0.00099716
835,0.00068548
836,0.00070426
837,0.00078937
838,0.00094926
839,0.00095674
840,0.00103924
841,0.00129363
842,0.00141433
843,0.00095346
844,0.00047008
845,0.00019278
846,-0.00004897
847,-0.00041398
848,-0.00047491
849,-0.00030924
850,-0.00032589
851,-0.00030197
852,-0.00057907
853,-0.00070927
854,-0.00026923
855,-0.00017868
856,0.00007117
857,0.00007389
858,0.00000608
859,0.00005418
860,0.00025202
861,0.00031337
862,0.00041831
863,0.00042218
864,0.00050951
865,0.00054080
866,0.00046143
867,0.00056429
868,0.00068951
869,0.00037942
870,0.00008319
871,0.00004971
872,0.00032976
873,0.00076962
874,0.00103426
875,0.00106844
876,0.00107541
877,0.00086249
878,0.00064901
879,0.00065493
880,0.00055079
881,0.00049373
882,0.00035345
883,-0.00003391
884,-0.00052133
885,-0.00097968
886,-0.00084825
887,-0.00084952
888,-0.00091964
889,-0.00076244
890,-0.00043320
891,-0.00036898
892,-0.00107780
893,-0.00095838
894,-0.00107060
895,-0.00108466
896,0.00006580
897,0.00026149
898,0.00027602
899,0.00035048
900,0.00043698
901,0.00035374
902,0.00020146
903,0.00023270
904,0.00022513
905,0.00034730
906,0.00040450
907,0.00039786
908,0.00048159
909,0.00041143
910,0.00035128
911,0.00025745
912,0.00020264
913,0.00028608
914,0.00038767
915,0.00030398
916,0.00042430
917,0.00062583
918,0.00071955
919,0.00068524
920,0.00091854
921,0.00107022
922,0.00095889
923,0.00057509
924,0.00039127
925,0.00022716
926,0.00019155
927,-0.00019334
928,-0.00074972
929,-0.00096893
930,-0.00100464
931,-0.00109423
932,-0.00100985
933,-0.00090176
934,-0.00085122
935,-0.00104747
936,-0.00076137
937,-0.00057913
938,-0.00028706
939,-0.00026529
940,-0.00038981
941,-0.00050844
942,-0.00075567
943,-0.00083745
944,-0.00077867
945,-0.00055184
946,-0.00075611
