# fecha            = 2026-08-18T18:05:00
# firmware         = PCM1808_ESP32C3
# f_start_ghz      = 1.0
# f_stop_ghz       = 1.75
# bw_mhz           = 750.0
# t_sweep_ms       = 300.0
# hz_por_metro     = 16.6667
# fs               = 32000
# dec              = 4
# fs_eff           = 8000.0000
# modo             = continuo
# rafaga_on        = 0
# rafaga_off       = 0
# canales          = L
# unidad           = V
# nota             = Primera Prueba GPR
#
# --- volcado de 'info' del firmware ---
# ---------------- ESTADO ----------------
#   fs (reloj ADC)   : 32000 Hz
#   D  (diezmado)    : 4
#   fs_eff (salida)  : 8000.00 Hz
#   Banda util       : DC..4000.0 Hz (Nyquist de fs_eff)
#   Ganancia por prom: +6.0 dB de SNR
#   Modo             : off
#   Canal            : L
#   Unidad / formato : mV / solo numero
#   Captura          : continua
#   Caudal binario   : 32.0 kB/s
#   Fondo de escala  : 3.00 Vpp (+-1.500 V), VCC=5.0 V
#   1 LSB            : 178.8 nV
#   Modo osciloscopio (comando 'plot'):
#     Puntos por barrido : 400  (comando 'n')
#     Cadencia al plotter: 200 pts/s  (comando 'rate')
#     Ventana capturada  : 50.00 ms de senal real
#     Se dibuja en       : 2.00 s
#     Senal maxima visible: 4000 Hz (Nyquist de fs_eff)
#   Recordatorio del pasa-altos del PCM1808:
#     HPF digital interno = 1.9e-5 * fs = 0.61 Hz
#     + el capacitor de acople del modulo contra 60 kohm.
#     Por debajo de ~5 Hz la medida NO es confiable.
# ----------------------------------------
#
idx,V
631,-0.04749043
632,-0.03828992
633,-0.02824880
634,-0.01853929
635,-0.00919546
636,-0.00331016
637,0.00527059
638,0.01192783
639,0.01597193
640,0.01756118
641,0.02013436
642,0.02126759
643,0.02166018
644,0.02119258
645,0.02027035
646,0.01879844
647,0.01767683
648,0.01730029
649,0.01744813
650,0.01766413
651,0.01782824
652,0.01817492
653,0.01869021
654,0.01972698
655,0.02092731
656,0.02265774
657,0.02434154
658,0.02565542
659,0.02624720
660,0.02678499
661,0.02660809
662,0.02591676
663,0.02457252
664,0.02311242
665,0.02070929
666,0.01702943
667,0.01272359
668,0.00733101
669,0.00239597
670,-0.00188626
671,-0.00541462
672,-0.01225421
673,-0.01816911
674,-0.02360786
675,-0.02944337
676,-0.03423701
677,-0.03712973
678,-0.03740036
679,-0.03621957
680,-0.03133933
681,-0.02259140
682,-0.01106174
683,0.00348987
684,0.02298783
685,0.04420745
686,0.06490074
687,0.08891787
688,0.10797711
689,0.12031871
690,0.13043077
691,0.13510054
692,0.13323256
693,0.12432624
694,0.11298926
695,0.09668067
696,0.07894935
697,0.06048417
698,0.03966884
699,0.01962751
700,0.00102282
701,-0.01600443
702,-0.03630687
703,-0.05465126
704,-0.06794728
705,-0.08399557
706,-0.09701993
707,-0.10437964
708,-0.10457459
709,-0.10247044
710,-0.09281284
711,-0.08057418
712,-0.06183207
713,-0.04259647
714,-0.02478276
715,-0.00947320
716,0.01037438
717,0.02989072
718,0.04763004
719,0.06263258
720,0.07921958
721,0.09261239
722,0.10228568
723,0.11603259
724,0.12543368
725,0.13138220
726,0.13165449
727,0.13130602
728,0.12467296
729,0.11314206
730,0.10080269
731,0.08589672
732,0.07216841
733,0.06078704
734,0.04703839
735,0.03549626
736,0.02762537
737,0.01965693
738,0.01121463
739,0.00232860
740,-0.00727375
741,-0.02115172
742,-0.03412928
743,-0.04249786
744,-0.05037434
745,-0.05469078
746,-0.05645393
747,-0.05363725
748,-0.04909632
749,-0.04273421
750,-0.03670916
751,-0.03075752
752,-0.02461271
753,-0.01729640
754,-0.01094408
755,-0.00243250
756,0.00816317
757,0.01575722
758,0.02451383
759,0.03156146
